image_id,class_name,bboxes,scores
000000425702.jpg,"['surfboard', 'person', 'person']","[[236.53053, 135.7784, 382.86194, 186.24025], [292.1872, 108.855125, 340.65613, 231.63788], [280.04077, 99.7172, 286.9655, 120.77689]]","[0.911, 0.927, 0.913]"
000000036844.jpg,"['potted plant', 'potted plant', 'tv', 'potted plant', 'chair', 'tv', 'couch', 'vase', 'chair', 'keyboard', 'chair']","[[50.75124, 222.9551, 109.519485, 269.95117], [221.6009, 167.71214, 294.17688, 241.33633], [375.27594, 219.45999, 421.74594, 259.22696], [150.77377, 207.99992, 196.2917, 247.943], [2.2898924, 255.67168, 129.77531, 407.15732], [498.98694, 207.15762, 561.1325, 282.9884], [429.00665, 278.2919, 590.8686, 402.99164], [241.58173, 214.35841, 261.10556, 240.31021], [131.26445, 246.3508, 275.42548, 413.10892], [584.8889, 408.06845, 640.0, 477.21884], [184.81784, 249.29715, 323.15552, 376.92578]]","[0.942, 0.977, 0.896, 0.872, 0.953, 0.906, 0.84, 0.815, 0.9, 0.979, 0.882]"
000000012576.jpg,"['cup', 'cup', 'pizza', 'pizza', 'pizza', 'tv', 'fork', 'dining table', 'person', 'chair', 'cup', 'cup', 'fork']","[[363.48602, 207.70241, 456.8592, 373.84988], [141.63916, 203.025, 220.14948, 345.95367], [82.39086, 175.68828, 251.79588, 222.01117], [0.0, 380.50677, 424.43015, 638.2074], [296.37552, 186.33905, 473.98526, 233.1832], [417.3593, 41.198895, 480.00003, 130.6699], [422.91476, 377.15262, 480.00003, 439.48706], [0.0, 125.94045, 480.00003, 640.0], [202.31917, 17.049356, 292.2649, 167.35094], [166.76178, 102.70114, 246.25475, 155.09865], [332.15103, 114.425835, 347.25027, 152.03706], [349.49405, 107.22142, 379.35846, 172.0653], [405.54074, 407.50546, 480.00003, 482.9172]]","[0.928, 0.933, 0.846, 0.857, 0.924, 0.8, 0.89, 0.87, 0.823, 0.937, 0.928, 0.827, 0.972]"
000000361238.jpg,"['person', 'pizza', 'potted plant', 'person', 'bottle', 'vase', 'laptop', 'cup']","[[104.14327, 3.9538147, 358.15057, 262.29306], [36.825, 232.31142, 598.4189, 467.75735], [401.85217, 60.40034, 470.75308, 135.43492], [585.0299, 22.027767, 639.8416, 118.027504], [4.5679398, 407.18027, 81.76073, 480.00003], [416.93158, 102.77607, 448.9585, 134.56587], [548.32227, 86.3316, 623.7411, 132.16158], [0.33067083, 294.65314, 89.28889, 438.27353]]","[0.983, 0.964, 0.984, 0.851, 0.844, 0.953, 0.948, 0.908]"
000000108253.jpg,"['bottle', 'dining table', 'knife', 'cup', 'pizza', 'fork', 'person', 'cup']","[[238.95906, 1.6108242, 351.40057, 301.62704], [0.0, 223.83397, 480.00003, 630.4976], [14.418604, 299.1886, 133.53572, 319.91074], [329.25702, 231.19006, 396.4642, 348.95956], [1.4694489, 362.8373, 137.14847, 396.3055], [190.55988, 241.17793, 213.19516, 256.35654], [0.0, 10.546985, 147.80525, 285.75192], [9.863832, 4.161095, 88.68759, 118.614784]]","[0.885, 0.892, 0.846, 0.812, 0.997, 0.898, 0.816, 0.889]"
000000319935.jpg,"['tv', 'couch', 'couch', 'book', 'chair', 'book', 'potted plant', 'dining table', 'dining table', 'chair', 'chair', 'potted plant', 'book']","[[188.58017, 170.6442, 218.27454, 192.96805], [3.6615248, 197.78902, 213.07272, 301.06204], [393.67163, 237.52608, 640.0, 397.73392], [329.42343, 277.31198, 375.53796, 297.9075], [370.43506, 202.42451, 400.53592, 248.98398], [358.4922, 267.33157, 407.34848, 287.12064], [470.1615, 213.43375, 561.82837, 265.57434], [278.9892, 249.23811, 438.90002, 388.00394], [376.952, 199.11937, 433.38547, 252.22032], [447.41092, 207.32062, 463.33676, 259.24472], [99.699455, 222.86731, 257.44052, 374.92892], [120.36625, 190.48784, 135.62386, 207.47125], [367.92322, 273.91882, 405.7559, 288.4276]]","[0.805, 0.879, 0.887, 0.966, 0.803, 0.912, 0.821, 0.836, 0.818, 0.923, 0.874, 0.806, 0.989]"
000000003934.jpg,"['person', 'person', 'couch', 'person', 'wine glass', 'person', 'person', 'person', 'person']","[[196.9783, 107.95799, 237.18929, 226.63646], [151.11371, 84.74183, 205.14067, 228.86386], [119.28489, 208.26044, 375.0, 367.45096], [37.235317, 78.24452, 104.550934, 319.56607], [219.61176, 279.0, 236.4497, 309.1429], [57.823635, 129.63387, 202.13998, 455.3338], [92.80711, 88.54845, 156.20573, 191.3741], [295.33163, 132.53561, 325.78265, 178.34126], [86.99267, 149.1776, 213.8787, 310.2888]]","[0.989, 0.966, 0.962, 0.873, 0.823, 0.829, 0.837, 0.843, 0.858]"
000000029596.jpg,"['chair', 'dining table', 'chair', 'couch', 'tv', 'vase', 'book']","[[264.30313, 233.6041, 315.10477, 340.72266], [295.00443, 247.69997, 440.5276, 372.94543], [435.943, 235.48495, 499.29474, 355.79065], [5.8173566, 257.517, 243.77417, 426.20547], [570.79034, 69.940094, 639.99994, 267.6665], [189.34042, 240.42932, 197.40646, 255.58006], [505.94702, 264.40146, 575.3887, 280.16754]]","[0.932, 0.957, 0.919, 0.817, 0.825, 0.908, 0.889]"
000000047740.jpg,"['person', 'person', 'kite', 'person']","[[0.6188974, 162.42067, 151.0316, 354.76065], [2.3937576, 131.16653, 488.23813, 359.0], [265.37204, 7.0986543, 608.7518, 218.59758], [356.0187, 70.24149, 434.05316, 137.03645]]","[0.82, 0.805, 0.829, 0.88]"
000000077460.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'kite', 'kite', 'kite', 'kite', 'person', 'kite', 'kite', 'person', 'kite', 'kite', 'person', 'person', 'backpack', 'person', 'person', 'kite']","[[67.77628, 548.98157, 89.670296, 600.4279], [273.49133, 571.01575, 286.56873, 600.709], [98.75557, 555.2548, 116.208786, 608.70795], [313.7438, 564.5674, 318.96927, 580.3287], [351.89502, 559.5577, 360.02072, 583.196], [368.7817, 557.19415, 381.58417, 597.683], [310.32532, 318.21088, 324.86194, 326.10263], [76.26137, 418.5285, 86.50491, 426.4527], [186.36845, 481.191, 194.45554, 491.287], [116.472336, 186.36687, 121.50094, 195.72717], [235.78954, 562.2592, 241.78328, 576.486], [261.02896, 444.12756, 297.82504, 460.79138], [24.674795, 522.13214, 36.753616, 529.30615], [219.9028, 558.84973, 228.78194, 577.7961], [232.06744, 531.56537, 239.72816, 539.49255], [46.219784, 496.97876, 55.27639, 503.41043], [171.78499, 557.83167, 177.22704, 572.27576], [395.04562, 480.60733, 400.39948, 490.4624], [25.006725, 583.92346, 40.70251, 591.73987], [152.16043, 574.12726, 163.03497, 602.2234], [248.14381, 563.9911, 254.32182, 576.66223], [380.279, 456.6876, 390.29535, 473.65314]]","[0.882, 0.924, 0.979, 0.973, 0.944, 0.83, 0.881, 0.834, 0.891, 0.838, 0.848, 0.932, 0.844, 0.923, 0.942, 0.965, 0.828, 0.994, 0.829, 0.944, 0.845, 0.828]"
000000014439.jpg,"['person', 'person', 'person', 'person', 'kite', 'person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'person', 'backpack', 'person', 'person', 'kite']","[[581.22723, 112.80944, 613.35016, 191.78094], [103.72527, 45.16076, 127.71307, 93.707184], [158.97057, 80.3643, 198.63919, 165.65733], [268.50516, 84.70877, 299.48828, 170.27252], [161.4198, 91.768196, 467.22845, 352.15915], [506.98526, 112.917915, 596.83704, 272.02448], [328.24838, 38.613674, 347.4395, 81.18639], [415.6802, 88.01966, 506.4589, 284.36307], [379.40085, 40.75369, 395.1327, 83.87323], [349.69168, 44.513123, 367.31982, 99.873024], [76.57696, 122.97516, 113.8311, 156.06277], [364.08438, 57.881016, 382.20145, 114.01053], [464.5652, 15.001902, 471.78366, 34.675724], [28.355463, 118.14964, 59.977844, 153.67462], [58.8888, 153.1624, 101.89518, 173.80045], [169.55736, 47.07831, 178.19446, 60.818607], [186.99983, 44.983845, 199.6527, 61.04658], [402.38483, 169.31921, 621.1501, 196.05396]]","[0.893, 0.912, 0.882, 0.809, 0.999, 0.99, 0.837, 0.872, 0.927, 0.927, 0.96, 0.855, 0.923, 0.85, 0.857, 0.844, 0.879, 0.864]"
000000571893.jpg,"['book', 'potted plant', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book']","[[341.95026, 152.29417, 364.04474, 235.25052], [444.92633, 94.6177, 537.08716, 237.11678], [301.45322, 138.35754, 314.86066, 234.05104], [289.93243, 132.86832, 302.57803, 234.646], [332.56693, 152.01532, 345.42502, 234.50482], [311.5389, 152.48276, 326.35162, 233.23041], [363.7078, 156.83922, 386.0981, 234.41452], [410.4092, 166.7084, 446.08914, 236.82059], [378.4921, 156.16724, 407.7623, 234.75676], [394.99713, 158.4986, 417.33652, 236.23657]]","[0.921, 0.979, 0.977, 0.885, 0.873, 0.816, 0.959, 0.81, 0.963, 0.857]"
000000447314.jpg,"['person', 'person', 'person', 'kite', 'person', 'bird']","[[99.33988, 223.02187, 224.60426, 405.82764], [11.370027, 216.96721, 47.30493, 274.66727], [45.88754, 289.00662, 127.29142, 405.90424], [483.11603, 317.44568, 516.26013, 360.12125], [378.19586, 344.79504, 384.7233, 359.19427], [241.15125, 297.18542, 249.62784, 311.29456]]","[0.886, 0.9, 0.851, 0.919, 0.979, 0.999]"
000000181303.jpg,['person'],"[[221.25732, 78.60043, 293.7356, 316.40436]]",[0.973]
000000058350.jpg,"['pizza', 'person', 'person', 'knife']","[[325.8677, 275.2869, 435.637, 378.9472], [427.03696, 79.41772, 640.0, 455.42282], [132.82701, 84.64318, 542.3594, 477.70963], [552.4297, 277.42334, 589.6526, 366.99658]]","[0.918, 0.945, 0.938, 0.942]"
000000026465.jpg,"['laptop', 'cell phone', 'person', 'keyboard', 'cell phone']","[[110.22072, 7.9226303, 394.38602, 299.67673], [395.29553, 197.43243, 460.79083, 262.73376], [0.0, 5.358553, 135.73077, 248.12285], [142.67258, 167.26218, 363.59277, 233.20364], [37.828262, 287.93878, 126.961716, 367.9438]]","[0.833, 0.829, 0.911, 0.859, 0.966]"
000000246968.jpg,"['person', 'bottle', 'toilet', 'bottle', 'potted plant', 'oven', 'microwave', 'bottle', 'potted plant', 'wine glass', 'wine glass', 'cup', 'bottle', 'bottle', 'potted plant', 'bottle', 'book']","[[185.66298, 133.78387, 307.20892, 313.73816], [400.87164, 243.27905, 425.59943, 317.33154], [523.8121, 380.85022, 558.1311, 425.499], [422.52734, 243.76753, 441.25848, 316.21936], [0.30662304, 187.12758, 55.646217, 254.8536], [296.55838, 167.39522, 381.2818, 289.40338], [299.71124, 155.49545, 379.49332, 218.43443], [124.23159, 234.1758, 136.75922, 267.5705], [3.3357446, 284.75092, 46.95375, 341.0973], [68.41718, 279.1309, 92.62111, 331.66382], [335.336, 248.42061, 384.069, 325.19458], [87.3008, 267.44205, 126.1064, 344.43195], [440.55078, 241.76926, 453.89832, 292.73557], [443.05283, 241.91074, 453.12888, 271.11496], [1.0004131, 193.50185, 53.136433, 323.77716], [147.6722, 194.74231, 167.91069, 242.5818], [86.09453, 354.38934, 129.78313, 384.89178]]","[0.94, 0.914, 0.829, 0.976, 0.99, 0.884, 0.833, 0.887, 0.992, 0.898, 0.931, 0.854, 0.936, 0.992, 0.904, 0.939, 0.87]"
000000536947.jpg,['refrigerator'],"[[287.4531, 128.51215, 418.35184, 351.41507]]",[0.902]
000000076731.jpg,['baseball bat'],"[[211.8928, 157.49515, 473.30493, 237.5514]]",[0.817]
000000286182.jpg,"['person', 'bowl', 'bowl', 'dining table', 'spoon', 'bottle', 'bowl', 'bowl', 'spoon', 'bottle', 'bottle', 'chair', 'bottle', 'book']","[[207.47137, 95.88554, 362.0232, 314.02072], [148.64, 335.0646, 214.97888, 393.32523], [261.36145, 424.9682, 392.19315, 541.86926], [22.561625, 241.45682, 471.0207, 625.0243], [129.87926, 257.8489, 190.3704, 319.13156], [88.107956, 190.64163, 112.57953, 235.50975], [144.22148, 472.51752, 250.87248, 571.81683], [282.01767, 401.66687, 409.86627, 491.2337], [265.2319, 369.49207, 366.28513, 397.31732], [192.88916, 193.1968, 236.77843, 288.18146], [126.526474, 192.80386, 151.52348, 237.17464], [327.9835, 114.89118, 411.05927, 310.69446], [208.53146, 381.99878, 252.69293, 446.89737], [4.613371, 137.88918, 108.05531, 177.27763]]","[0.994, 0.903, 0.804, 0.883, 0.912, 0.961, 0.863, 0.915, 0.904, 0.99, 0.882, 0.906, 0.803, 0.819]"
000000561366.jpg,"['keyboard', 'cell phone']","[[144.81783, 0.0, 635.1019, 147.95123], [381.33914, 102.56188, 596.51245, 261.40427]]","[0.896, 0.866]"
000000380913.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'cell phone', 'person', 'cell phone']","[[374.07443, 157.78346, 533.688, 419.47098], [255.70503, 173.97643, 367.16797, 424.37994], [513.1505, 188.56136, 633.20013, 421.53552], [4.636287, 151.98674, 158.63867, 414.55048], [123.613976, 166.09688, 264.4104, 421.69333], [0.43571955, 149.45607, 43.852627, 334.76196], [166.08266, 253.43137, 185.8824, 263.6501], [45.564835, 150.9656, 156.97487, 325.6253], [579.9386, 277.6915, 595.28436, 288.81332]]","[0.984, 0.887, 0.827, 0.953, 0.822, 0.921, 0.849, 0.996, 0.942]"
000000032887.jpg,"['person', 'person', 'backpack', 'backpack']","[[374.20035, 113.22019, 505.61972, 461.4908], [93.059746, 48.08727, 160.95491, 204.74672], [415.23108, 158.86363, 481.61966, 259.64383], [458.8257, 161.82938, 509.27893, 285.0773]]","[0.873, 0.896, 0.995, 0.849]"
000000517687.jpg,"['cell phone', 'cell phone']","[[328.03088, 20.369562, 500.4637, 345.6651], [147.75858, 17.016943, 306.9907, 337.92343]]","[0.88, 0.984]"
000000213035.jpg,"['wine glass', 'person', 'cell phone', 'person', 'person']","[[160.11162, 0.0, 252.23454, 146.05031], [280.63788, 7.914691, 634.3688, 418.4174], [239.63698, 169.51233, 329.33145, 234.33952], [0.0, 30.681976, 413.98947, 378.0177], [32.262577, 0.0, 372.14572, 173.97397]]","[0.93, 0.855, 0.958, 0.927, 0.89]"
000000399205.jpg,"['person', 'person', 'person', 'person', 'person', 'cell phone', 'person', 'person', 'person', 'motorcycle', 'person', 'person', 'traffic light', 'cell phone', 'person']","[[76.998566, 21.088184, 301.6479, 473.97205], [322.98468, 83.06357, 448.03952, 475.25296], [242.20839, 86.08307, 359.08096, 425.5936], [431.1768, 0.0, 640.0, 479.53647], [507.53845, 131.75197, 549.3353, 236.44916], [391.65747, 210.5346, 437.28455, 256.361], [46.263683, 118.65354, 102.1504, 254.69237], [405.26874, 89.851616, 505.10867, 264.13947], [491.1253, 119.41893, 506.89093, 163.77524], [0.5860875, 178.81967, 31.41331, 232.817], [508.1817, 122.42796, 524.0961, 162.42215], [409.37558, 101.43075, 501.31055, 436.80106], [0.25606024, 108.57538, 8.6701565, 131.13322], [255.26274, 180.31909, 284.17255, 197.97525], [477.73547, 123.67453, 487.33716, 150.62538]]","[0.95, 0.864, 0.918, 0.885, 0.823, 0.936, 0.861, 0.997, 0.833, 0.878, 0.943, 0.896, 0.879, 0.822, 0.948]"
000000349837.jpg,"['refrigerator', 'refrigerator', 'refrigerator', 'refrigerator', 'refrigerator', 'refrigerator']","[[133.20372, 69.47814, 233.28465, 310.05182], [234.7864, 22.602776, 341.45212, 327.93127], [65.433205, 94.825554, 134.29404, 282.0343], [335.95203, 22.523968, 459.75516, 323.7498], [15.208181, 104.851074, 71.43535, 273.16092], [460.64648, 42.024, 500.0, 322.12067]]","[0.858, 0.897, 0.876, 0.993, 0.938, 0.988]"
000000350002.jpg,['person'],"[[25.880522, 99.36537, 373.56293, 624.6949]]",[0.975]
000000131431.jpg,['clock'],"[[145.82578, 229.5036, 249.24135, 390.71933]]",[0.921]
000000356248.jpg,"['cup', 'person', 'cup', 'chair', 'bottle', 'cup', 'chair', 'person', 'person', 'bottle', 'person', 'potted plant']","[[74.69381, 237.7465, 110.82033, 279.42404], [52.89769, 91.01585, 186.45607, 250.7011], [161.26762, 249.07893, 191.37051, 295.21066], [11.804455, 542.7521, 365.10263, 640.0], [1.3777164, 206.69563, 27.253103, 276.28418], [112.83521, 248.20233, 146.01552, 290.0685], [401.13565, 109.60387, 476.5116, 245.82565], [101.39088, 225.57625, 477.73917, 620.8192], [105.10319, 163.50847, 328.0987, 518.34326], [32.445587, 238.93922, 46.242645, 269.14114], [179.67542, 91.0487, 305.68347, 245.85158], [64.11042, 79.78823, 111.93408, 160.08105]]","[0.939, 0.966, 0.945, 0.933, 0.888, 0.896, 0.818, 0.968, 0.805, 0.833, 0.857, 0.941]"
000000334399.jpg,"['person', 'clock', 'person']","[[489.94064, 117.093605, 600.6928, 402.96518], [313.278, 224.56161, 407.65295, 334.1098], [309.9993, 62.82501, 446.53067, 380.938]]","[0.851, 0.933, 0.936]"
000000057150.jpg,"['person', 'teddy bear', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[17.16819, 43.977665, 58.810234, 169.76697], [100.51029, 90.915535, 216.04451, 260.89896], [36.730793, 84.40186, 119.17513, 268.27457], [120.502235, 0.0, 133.71188, 26.694864], [126.01143, 6.0428286, 157.12613, 88.18233], [54.174263, 0.1329948, 66.76101, 23.11713], [217.9785, 16.260534, 239.93292, 72.426025], [0.8849911, 35.180634, 27.224709, 126.33151], [49.153996, 28.459078, 77.9628, 89.19878], [174.73387, 12.430367, 235.46634, 253.11386], [72.28963, 86.62694, 132.81178, 227.63684], [70.66939, 26.068289, 89.40791, 93.54315], [171.94681, 23.516912, 228.50362, 150.39511]]","[0.964, 0.933, 0.889, 0.837, 0.872, 0.843, 0.976, 0.842, 0.854, 0.864, 0.931, 0.933, 0.879]"
000000363666.jpg,"['person', 'cup', 'person', 'cup', 'person', 'person', 'cup', 'person', 'cup', 'person', 'dining table', 'donut', 'chair', 'chair', 'dining table', 'wine glass', 'chair', 'cup', 'pizza', 'dining table']","[[427.82333, 70.34018, 627.6337, 412.43613], [413.48212, 175.49048, 445.38724, 206.3587], [274.9798, 9.226842, 425.9747, 187.09471], [265.1553, 172.99808, 291.4236, 204.49878], [149.32968, 0.25600103, 273.51523, 150.87645], [0.29120117, 8.250789, 59.420563, 132.88086], [191.83046, 219.42647, 230.61479, 252.78209], [19.667048, 35.895065, 221.71605, 333.55847], [311.0653, 313.79584, 361.9097, 360.9118], [112.5663, 0.2924696, 212.53868, 64.651405], [52.719704, 125.38255, 544.2882, 404.2401], [86.55434, 267.34915, 127.68091, 295.21686], [0.0, 119.50016, 146.06493, 414.33136], [0.94585395, 122.30667, 78.17945, 393.54825], [32.0543, 9.145231, 142.82458, 40.5702], [202.8024, 129.06061, 219.07758, 157.77846], [157.75992, 374.5494, 396.3006, 416.15256], [125.13553, 79.76696, 135.14462, 98.45129], [137.8504, 202.82784, 202.1284, 236.59258], [116.55992, 47.740913, 198.41202, 125.87952]]","[0.816, 0.958, 0.983, 0.94, 0.846, 0.911, 0.822, 0.885, 0.97, 0.895, 0.882, 0.857, 0.925, 0.969, 0.955, 0.89, 0.961, 0.902, 0.964, 0.893]"
000000507235.jpg,"['bowl', 'carrot', 'bowl', 'dining table', 'broccoli']","[[74.43983, 0.5284997, 351.7364, 152.07956], [139.29959, 296.9138, 202.78459, 329.75488], [19.124743, 135.98138, 600.60864, 554.0884], [0.0, 0.0, 612.0, 604.80414], [264.9056, 252.82811, 357.65536, 296.6612]]","[0.987, 0.939, 0.831, 0.958, 0.954]"
000000169996.jpg,"['person', 'person', 'bicycle', 'bicycle', 'car', 'traffic light', 'truck', 'traffic light', 'car', 'truck', 'traffic light']","[[172.54372, 285.72546, 246.79457, 429.6624], [406.25928, 284.31555, 476.2564, 404.05176], [402.79114, 337.75595, 480.1491, 423.87625], [158.5973, 354.89435, 260.65753, 440.08276], [226.68936, 307.60007, 412.8809, 426.04953], [204.24438, 204.47472, 230.53847, 261.37802], [257.97226, 260.92044, 417.86563, 348.173], [235.97266, 224.17772, 257.70667, 257.81085], [571.5365, 293.69836, 625.2579, 340.49945], [0.0, 302.85406, 179.15143, 424.96265], [265.33148, 248.6724, 287.0117, 276.4745]]","[0.888, 0.912, 0.951, 0.965, 0.803, 0.94, 0.945, 0.832, 0.836, 0.966, 0.882]"
000000226417.jpg,"['person', 'person', 'bicycle', 'person', 'traffic light', 'traffic light', 'motorcycle', 'person', 'person', 'person', 'person', 'handbag', 'motorcycle', 'traffic light', 'car', 'fire hydrant', 'motorcycle']","[[1.4533758, 170.20084, 53.35609, 286.46866], [184.90442, 159.55359, 233.5171, 253.26413], [447.74826, 193.3931, 499.0313, 246.35892], [96.394485, 162.99817, 146.08788, 265.83813], [54.89494, 67.05582, 76.4899, 117.23246], [407.54272, 54.19991, 432.62497, 108.152664], [195.30815, 195.06137, 232.0629, 261.48358], [302.84436, 160.88812, 353.10825, 255.1585], [475.9586, 163.82526, 499.70468, 227.47777], [357.25092, 163.0008, 388.48282, 233.14488], [251.88208, 175.82921, 263.00797, 200.55519], [0.0, 227.76593, 22.352837, 260.73965], [109.400764, 199.75742, 138.3311, 265.5301], [423.29956, 92.21985, 439.54425, 126.73544], [155.06458, 181.75417, 194.56558, 218.70857], [430.97946, 211.70413, 445.07648, 233.8852], [297.61716, 197.82999, 350.50897, 273.57303]]","[0.991, 0.996, 0.883, 0.811, 0.827, 0.827, 0.953, 0.934, 0.895, 0.857, 0.937, 0.971, 0.824, 0.887, 0.843, 0.854, 0.901]"
000000481573.jpg,['person'],"[[365.9979, 84.77631, 563.9026, 627.1105]]",[0.898]
000000056127.jpg,"['clock', 'cup', 'bottle', 'dining table']","[[177.16458, 248.37456, 207.6932, 320.73306], [96.993546, 318.6511, 128.59743, 359.67926], [264.72058, 277.22034, 286.26077, 333.84927], [321.00244, 310.36725, 579.05457, 625.1362]]","[0.89, 0.99, 0.861, 0.975]"
000000123480.jpg,['person'],"[[104.40515, 113.4785, 408.21793, 446.76697]]",[0.996]
000000274687.jpg,['bicycle'],"[[0.0, 66.83751, 628.1853, 475.6144]]",[0.842]
000000164637.jpg,['sink'],"[[115.46148, 311.7797, 376.08316, 359.8989]]",[0.922]
000000178028.jpg,"['sink', 'bottle', 'bottle', 'cup', 'cup']","[[125.085724, 311.47565, 283.30508, 394.25363], [90.373474, 301.58694, 107.18169, 354.11588], [12.467853, 262.0368, 27.857552, 295.2349], [202.85663, 200.7471, 227.80206, 231.62773], [275.1952, 224.02545, 299.69492, 262.96765]]","[0.858, 0.964, 0.868, 0.995, 0.925]"
000000493286.jpg,"['backpack', 'airplane', 'airplane', 'person']","[[89.17443, 174.31021, 130.65558, 218.11852], [16.028255, 27.810226, 587.1909, 220.40393], [596.0773, 164.00543, 639.7764, 186.0467], [83.6855, 163.70026, 137.59674, 244.02313]]","[0.804, 0.808, 0.899, 0.887]"
000000348216.jpg,['toilet'],"[[34.411488, 349.66727, 379.5461, 614.27527]]",[0.999]
000000345027.jpg,"['motorcycle', 'truck', 'boat', 'person', 'kite', 'person', 'kite', 'bench', 'person']","[[365.13373, 315.15396, 454.12027, 377.8005], [148.52888, 285.1332, 277.1311, 362.40707], [225.4863, 276.9316, 300.83997, 299.80267], [371.38437, 267.68307, 377.83707, 283.97617], [309.82, 183.17276, 326.9599, 189.94394], [413.79636, 267.08008, 419.23108, 279.1385], [307.74045, 166.43253, 312.16373, 170.51572], [112.805855, 334.10568, 226.07355, 384.688], [584.9482, 272.6096, 590.31744, 286.12354]]","[0.963, 0.991, 0.888, 0.984, 0.829, 0.967, 0.861, 0.928, 0.934]"
000000571804.jpg,"['toilet', 'vase', 'bowl', 'cup']","[[269.89536, 186.17725, 359.38055, 310.3013], [101.07872, 217.22263, 154.25508, 285.22815], [348.93732, 264.80865, 449.63248, 331.26675], [216.82455, 227.64568, 248.186, 275.61722]]","[0.841, 0.847, 0.994, 0.989]"
000000140658.jpg,['clock'],"[[144.63991, 124.20854, 183.50479, 160.07045]]",[0.817]
000000102644.jpg,"['toilet', 'toilet', 'cup']","[[33.22812, 243.95764, 167.93292, 433.85657], [275.5523, 172.89337, 349.89215, 355.0256], [1.4002142, 198.03802, 21.142939, 227.60721]]","[0.815, 0.885, 0.994]"
000000581615.jpg,['toilet'],"[[142.28745, 384.0567, 326.78928, 621.4429]]",[0.823]
000000279887.jpg,"['motorcycle', 'motorcycle', 'motorcycle', 'motorcycle', 'motorcycle', 'motorcycle']","[[3.404322, 143.35204, 129.38293, 250.13728], [105.58156, 148.23225, 171.4434, 244.03448], [372.50702, 137.23608, 436.89087, 208.34935], [424.5759, 113.90586, 529.4791, 235.06789], [135.32404, 143.42299, 542.9827, 404.556], [261.37466, 122.17221, 430.51926, 291.0477]]","[0.964, 0.855, 0.88, 0.919, 0.815, 0.973]"
000000230008.jpg,"['person', 'motorcycle', 'car']","[[153.53247, 64.33098, 241.18767, 338.7852], [19.484304, 88.86316, 456.73364, 350.7293], [379.3892, 72.73523, 633.3811, 320.4372]]","[0.905, 0.842, 0.976]"
000000284698.jpg,"['cell phone', 'person']","[[132.92885, 177.3482, 173.42606, 257.2565], [13.67996, 172.48402, 217.02318, 336.01373]]","[0.906, 0.958]"
000000102356.jpg,['person'],"[[156.60588, 45.914383, 404.4139, 447.6892]]",[0.93]
000000456394.jpg,"['motorcycle', 'car']","[[8.445266, 14.440095, 207.79816, 120.92263], [12.334287, 0.37915725, 57.522675, 14.757626]]","[0.911, 0.916]"
000000323709.jpg,['airplane'],"[[69.486946, 129.50638, 468.08948, 259.27368]]",[0.989]
000000452122.jpg,['airplane'],"[[80.49325, 128.59691, 544.8733, 272.90674]]",[0.825]
000000579158.jpg,"['airplane', 'truck', 'truck']","[[23.15001, 39.455658, 616.80493, 407.71167], [4.7603164, 138.82066, 137.44798, 226.81021], [68.25705, 308.641, 320.66882, 405.86942]]","[0.952, 0.891, 0.875]"
000000525322.jpg,"['airplane', 'airplane']","[[170.0421, 161.57419, 448.7607, 349.3229], [118.06192, 144.60982, 354.87747, 255.05917]]","[0.84, 0.883]"
000000033114.jpg,"['airplane', 'fire hydrant']","[[157.14198, 176.68932, 465.85565, 274.9082], [243.32332, 331.94376, 317.80222, 460.82877]]","[0.96, 0.87]"
000000008690.jpg,"['person', 'person', 'person', 'dog', 'person']","[[134.59337, 21.046473, 350.88934, 397.20822], [325.13303, 85.743645, 513.30273, 417.44818], [91.61759, 5.3513856, 177.00009, 332.45874], [58.732613, 322.78885, 407.68045, 479.34366], [372.94757, 384.34067, 446.6028, 475.54785]]","[0.802, 0.901, 0.981, 0.988, 0.836]"
000000381639.jpg,"['person', 'person', 'person', 'airplane', 'person', 'person', 'person', 'person', 'person', 'person', 'airplane']","[[180.06754, 222.20567, 308.12683, 583.136], [306.06924, 94.63795, 324.8555, 161.79144], [238.50029, 65.58946, 260.86166, 106.353485], [108.72956, 18.69439, 481.715, 127.927414], [191.42091, 46.22726, 209.07658, 74.10609], [322.9821, 97.0465, 347.15726, 163.56436], [482.87772, 83.8485, 508.7309, 153.79443], [464.0852, 90.445465, 482.20004, 140.38141], [210.02596, 41.4285, 233.51811, 79.873], [337.4486, 100.60691, 352.33423, 164.98949], [31.529638, 32.81672, 261.90552, 152.2109]]","[0.85, 0.886, 0.863, 0.965, 0.894, 0.948, 0.803, 0.873, 0.848, 0.838, 0.878]"
000000217614.jpg,['giraffe'],"[[160.27982, 396.5808, 252.66277, 545.93726]]",[0.972]
